system:time_start,LST
"Jan 1, 2009",26.372
"Jan 2, 2009",24.286
"Jan 3, 2009",22.89
"Jan 4, 2009",23.902
"Jan 5, 2009",22.236
"Jan 6, 2009",23.23
"Jan 7, 2009",
"Jan 8, 2009",23.718
"Jan 9, 2009",
"Jan 10, 2009",24.842
"Jan 11, 2009",25.12
"Jan 12, 2009",25.678
"Jan 13, 2009",27.153
"Jan 14, 2009",25.301
"Jan 15, 2009",27.709
"Jan 16, 2009",
"Jan 17, 2009",27.024
"Jan 18, 2009",27.476
"Jan 19, 2009",28.263
"Jan 20, 2009",29.341
"Jan 21, 2009",26.956
"Jan 22, 2009",27.478
"Jan 23, 2009",
"Jan 24, 2009",29.901
"Jan 25, 2009",29.581
"Jan 26, 2009",31.236
"Jan 27, 2009",30.291
"Jan 28, 2009",28.979
"Jan 29, 2009",30.135
"Jan 30, 2009",28.193
"Jan 31, 2009",30.38
"Feb 1, 2009",25.266
"Feb 2, 2009",28.619
"Feb 3, 2009",29.589
"Feb 4, 2009",29.766
"Feb 5, 2009",31.599
"Feb 6, 2009",29.859
"Feb 7, 2009",33.233
"Feb 8, 2009",28.532
"Feb 9, 2009",32.218
"Feb 10, 2009",30.345
"Feb 11, 2009",32.298
"Feb 12, 2009",29.341
"Feb 13, 2009",32.098
"Feb 14, 2009",33.374
"Feb 15, 2009",32.181
"Feb 16, 2009",34.252
"Feb 17, 2009",29.383
"Feb 18, 2009",34.238
"Feb 19, 2009",34.099
"Feb 20, 2009",34.921
"Feb 21, 2009",36.152
"Feb 22, 2009",32.742
"Feb 23, 2009",37.765
"Feb 24, 2009",32.588
"Feb 25, 2009",38.493
"Feb 26, 2009",33.647
"Feb 27, 2009",37.085
"Feb 28, 2009",35.381
"Mar 1, 2009",37.017
"Mar 2, 2009",36.925
"Mar 3, 2009",34.351
"Mar 4, 2009",37.912
"Mar 5, 2009",33.861
"Mar 6, 2009",38.044
"Mar 7, 2009",38.684
"Mar 8, 2009",38.574
"Mar 9, 2009",34.07
"Mar 10, 2009",
"Mar 11, 2009",29.797
"Mar 12, 2009",33.296
"Mar 13, 2009",38.23
"Mar 14, 2009",34.715
"Mar 15, 2009",32.937
"Mar 16, 2009",
"Mar 17, 2009",36.494
"Mar 18, 2009",35.996
"Mar 19, 2009",38.636
"Mar 20, 2009",37.525
"Mar 21, 2009",31.206
"Mar 22, 2009",34.508
"Mar 23, 2009",36.41
"Mar 24, 2009",41.767
"Mar 25, 2009",37.046
"Mar 26, 2009",39.597
"Mar 27, 2009",40.68
"Mar 28, 2009",35.056
"Mar 29, 2009",41.447
"Mar 30, 2009",37.681
"Mar 31, 2009",41.095
"Apr 1, 2009",41.388
"Apr 2, 2009",45.044
"Apr 3, 2009",45.441
"Apr 4, 2009",42.743
"Apr 5, 2009",45.681
"Apr 6, 2009",38.303
"Apr 7, 2009",48.124
"Apr 8, 2009",
"Apr 9, 2009",
"Apr 10, 2009",44.098
"Apr 11, 2009",43.654
"Apr 12, 2009",48.301
"Apr 13, 2009",42.472
"Apr 14, 2009",48.036
"Apr 15, 2009",43.041
"Apr 16, 2009",44.324
"Apr 17, 2009",41.695
"Apr 18, 2009",45.173
"Apr 19, 2009",41.502
"Apr 20, 2009",39.79
"Apr 21, 2009",49.675
"Apr 22, 2009",33.303
"Apr 23, 2009",45.793
"Apr 24, 2009",43.296
"Apr 25, 2009",47.78
"Apr 26, 2009",43.608
"Apr 27, 2009",46.483
"Apr 28, 2009",47.015
"Apr 29, 2009",39.42
"Apr 30, 2009",49.137
"May 1, 2009",39.729
"May 2, 2009",42.883
"May 3, 2009",35.907
"May 4, 2009",34.171
"May 5, 2009",39.705
"May 6, 2009",38.226
"May 7, 2009",42.649
"May 8, 2009",38.078
"May 9, 2009",49.489
"May 10, 2009",39.981
"May 11, 2009",39.356
"May 12, 2009",
"May 13, 2009",34.923
"May 14, 2009",43.054
"May 15, 2009",31.013
"May 16, 2009",32.065
"May 17, 2009",25.937
"May 18, 2009",36.653
"May 19, 2009",33.635
"May 20, 2009",35.324
"May 21, 2009",35.613
"May 22, 2009",34.325
"May 23, 2009",39.907
"May 24, 2009",
"May 25, 2009",
"May 26, 2009",29.068
"May 27, 2009",31.434
"May 28, 2009",32.678
"May 29, 2009",27.331
"May 30, 2009",34.187
"May 31, 2009",
"Jun 1, 2009",34.146
"Jun 2, 2009",
"Jun 3, 2009",34.271
"Jun 4, 2009",26.817
"Jun 5, 2009",30.694
"Jun 6, 2009",35.054
"Jun 7, 2009",30.936
"Jun 8, 2009",35.805
"Jun 9, 2009",28.555
"Jun 10, 2009",41.167
"Jun 11, 2009",33.001
"Jun 12, 2009",37.398
"Jun 13, 2009",34.541
"Jun 14, 2009",34.166
"Jun 15, 2009",36.445
"Jun 16, 2009",32.765
"Jun 17, 2009",35.877
"Jun 18, 2009",36.847
"Jun 19, 2009",35.805
"Jun 20, 2009",37.755
"Jun 21, 2009",38.324
"Jun 22, 2009",38.474
"Jun 23, 2009",32.825
"Jun 24, 2009",38.492
"Jun 25, 2009",
"Jun 26, 2009",41.152
"Jun 27, 2009",
"Jun 28, 2009",
"Jun 29, 2009",
"Jun 30, 2009",
"Jul 1, 2009",
"Jul 2, 2009",
"Jul 3, 2009",
"Jul 4, 2009",
"Jul 5, 2009",30.87
"Jul 6, 2009",
"Jul 7, 2009",
"Jul 8, 2009",
"Jul 9, 2009",
"Jul 10, 2009",
"Jul 11, 2009",
"Jul 12, 2009",28.32
"Jul 13, 2009",24.318
"Jul 14, 2009",
"Jul 15, 2009",16.36
"Jul 16, 2009",
"Jul 17, 2009",
"Jul 18, 2009",
"Jul 19, 2009",
"Jul 20, 2009",
"Jul 21, 2009",27.774
"Jul 22, 2009",
"Jul 23, 2009",28.79
"Jul 24, 2009",27.406
"Jul 25, 2009",27.337
"Jul 26, 2009",
"Jul 27, 2009",
"Jul 28, 2009",
"Jul 29, 2009",
"Jul 30, 2009",
"Jul 31, 2009",
"Aug 1, 2009",28.221
"Aug 2, 2009",
"Aug 3, 2009",
"Aug 4, 2009",29.845
"Aug 5, 2009",
"Aug 6, 2009",
"Aug 7, 2009",
"Aug 8, 2009",30.509
"Aug 9, 2009",
"Aug 10, 2009",
"Aug 11, 2009",30.45
"Aug 12, 2009",
"Aug 13, 2009",
"Aug 14, 2009",
"Aug 15, 2009",28.846
"Aug 16, 2009",
"Aug 17, 2009",
"Aug 18, 2009",
"Aug 19, 2009",
"Aug 20, 2009",
"Aug 21, 2009",
"Aug 22, 2009",27.332
"Aug 23, 2009",
"Aug 24, 2009",
"Aug 25, 2009",
"Aug 26, 2009",
"Aug 27, 2009",
"Aug 28, 2009",
"Aug 29, 2009",30.201
"Aug 30, 2009",
"Aug 31, 2009",29.332
"Sep 1, 2009",25.753
"Sep 2, 2009",27.508
"Sep 3, 2009",28.362
"Sep 4, 2009",
"Sep 5, 2009",
"Sep 6, 2009",
"Sep 7, 2009",
"Sep 8, 2009",27.787
"Sep 9, 2009",
"Sep 10, 2009",28.642
"Sep 11, 2009",27.295
"Sep 12, 2009",31.738
"Sep 13, 2009",26.985
"Sep 14, 2009",32.009
"Sep 15, 2009",27.507
"Sep 16, 2009",29.453
"Sep 17, 2009",26.929
"Sep 18, 2009",26.713
"Sep 19, 2009",27.268
"Sep 20, 2009",28.451
"Sep 21, 2009",29.912
"Sep 22, 2009",
"Sep 23, 2009",30.32
"Sep 24, 2009",27.867
"Sep 25, 2009",
"Sep 26, 2009",28.011
"Sep 27, 2009",
"Sep 28, 2009",28.223
"Sep 29, 2009",28.304
"Sep 30, 2009",29.417
"Oct 1, 2009",26.285
"Oct 2, 2009",
"Oct 3, 2009",28.901
"Oct 4, 2009",
"Oct 5, 2009",
"Oct 6, 2009",
"Oct 7, 2009",26.246
"Oct 8, 2009",26.07
"Oct 9, 2009",30.579
"Oct 10, 2009",27.743
"Oct 11, 2009",29.403
