system:time_start,LST
"Aug 22, 2020",
"Aug 23, 2020",
"Aug 24, 2020",
"Aug 25, 2020",28.944
"Aug 26, 2020",
"Aug 27, 2020",27.072
"Aug 28, 2020",
"Aug 29, 2020",29.761
"Aug 30, 2020",24.334
"Aug 31, 2020",28.216
"Sep 1, 2020",
"Sep 2, 2020",26.224
"Sep 3, 2020",29.762
"Sep 4, 2020",23.362
"Sep 5, 2020",29.958
"Sep 6, 2020",
"Sep 7, 2020",
"Sep 8, 2020",
"Sep 9, 2020",25.116
"Sep 10, 2020",
"Sep 11, 2020",
"Sep 12, 2020",28.167
"Sep 13, 2020",
"Sep 14, 2020",30.94
"Sep 15, 2020",23.437
"Sep 16, 2020",28.003
"Sep 17, 2020",
"Sep 18, 2020",26.612
"Sep 19, 2020",29.035
"Sep 20, 2020",
"Sep 21, 2020",
"Sep 22, 2020",
"Sep 23, 2020",
"Sep 24, 2020",
"Sep 25, 2020",
"Sep 26, 2020",27.876
"Sep 27, 2020",27.475
"Sep 28, 2020",29.865
"Sep 29, 2020",
"Sep 30, 2020",29.712
"Oct 1, 2020",
"Oct 2, 2020",25.942
"Oct 3, 2020",26.642
"Oct 4, 2020",27.143
"Oct 5, 2020",
"Oct 6, 2020",
"Oct 7, 2020",
"Oct 8, 2020",25.459
"Oct 9, 2020",27.346
"Oct 10, 2020",28.19
"Oct 11, 2020",29.483
"Oct 12, 2020",30.441
"Oct 13, 2020",28.247
"Oct 14, 2020",29.862
"Oct 15, 2020",
"Oct 16, 2020",31.529
"Oct 17, 2020",26.794
"Oct 18, 2020",
"Oct 19, 2020",25.315
"Oct 20, 2020",28.665
"Oct 21, 2020",27.802
"Oct 22, 2020",
"Oct 23, 2020",
"Oct 24, 2020",
"Oct 25, 2020",27.464
"Oct 26, 2020",29.885
"Oct 27, 2020",28.651
"Oct 28, 2020",29.104
"Oct 29, 2020",27.043
"Oct 30, 2020",28.292
"Oct 31, 2020",
"Nov 1, 2020",28.568
"Nov 2, 2020",25.363
"Nov 3, 2020",29.64
"Nov 4, 2020",29.177
"Nov 5, 2020",28.115
"Nov 6, 2020",29.489
"Nov 7, 2020",26.497
"Nov 8, 2020",29.723
"Nov 9, 2020",29.575
"Nov 10, 2020",29.259
"Nov 11, 2020",30.266
"Nov 12, 2020",30.053
"Nov 13, 2020",30.604
"Nov 14, 2020",27.907
"Nov 15, 2020",30.15
"Nov 16, 2020",
"Nov 17, 2020",28.434
"Nov 18, 2020",28.257
"Nov 19, 2020",
"Nov 20, 2020",
"Nov 21, 2020",
"Nov 22, 2020",25.974
"Nov 23, 2020",24.807
"Nov 24, 2020",18.558
"Nov 25, 2020",18.083
"Nov 26, 2020",
"Nov 27, 2020",22.414
"Nov 28, 2020",26.095
"Nov 29, 2020",26.824
"Nov 30, 2020",25.313
"Dec 1, 2020",27.123
"Dec 2, 2020",
"Dec 3, 2020",25.926
"Dec 4, 2020",25.374
"Dec 5, 2020",25.378
"Dec 6, 2020",26.948
"Dec 7, 2020",25.758
"Dec 8, 2020",24.596
"Dec 9, 2020",
"Dec 10, 2020",23.568
"Dec 11, 2020",
"Dec 12, 2020",22.008
"Dec 13, 2020",23.27
"Dec 14, 2020",24.661
"Dec 15, 2020",24.548
"Dec 16, 2020",
"Dec 17, 2020",23.651
"Dec 18, 2020",
"Dec 19, 2020",21.93
"Dec 20, 2020",21.666
"Dec 21, 2020",20.081
"Dec 22, 2020",22.33
"Dec 23, 2020",21.42
"Dec 24, 2020",23.465
"Dec 25, 2020",
"Dec 26, 2020",22.581
"Dec 27, 2020",22.632
"Dec 28, 2020",22.51
"Dec 29, 2020",23.232
"Dec 30, 2020",21.274
"Dec 31, 2020",22.91
"Jan 1, 2021",21.103
"Jan 2, 2021",22.951
"Jan 3, 2021",
"Jan 4, 2021",24.718
"Jan 5, 2021",25.748
"Jan 6, 2021",25.706
"Jan 7, 2021",25.636
"Jan 8, 2021",24.129
"Jan 9, 2021",24.906
"Jan 10, 2021",25.459
"Jan 11, 2021",25.943
"Jan 12, 2021",
"Jan 13, 2021",20.609
"Jan 14, 2021",
"Jan 15, 2021",19.872
"Jan 16, 2021",20.879
"Jan 17, 2021",
"Jan 18, 2021",21.677
"Jan 19, 2021",
"Jan 20, 2021",23.543
"Jan 21, 2021",24.993
"Jan 22, 2021",22.723
"Jan 23, 2021",22.374
"Jan 24, 2021",21.389
"Jan 25, 2021",23.067
"Jan 26, 2021",
"Jan 27, 2021",21.52
"Jan 28, 2021",22.719
"Jan 29, 2021",23.178
"Jan 30, 2021",20.192
"Jan 31, 2021",20.278
"Feb 1, 2021",22.054
"Feb 2, 2021",21.523
"Feb 3, 2021",23.332
"Feb 4, 2021",
"Feb 5, 2021",26.719
"Feb 6, 2021",23.81
"Feb 7, 2021",21.037
"Feb 8, 2021",24.71
"Feb 9, 2021",24.595
"Feb 10, 2021",26.388
"Feb 11, 2021",24.557
"Feb 12, 2021",23.923
"Feb 13, 2021",
"Feb 14, 2021",26.031
"Feb 15, 2021",26.415
"Feb 16, 2021",26.957
"Feb 17, 2021",23.974
"Feb 18, 2021",24.434
"Feb 19, 2021",23.781
"Feb 20, 2021",
"Feb 21, 2021",27.452
"Feb 22, 2021",27.471
"Feb 23, 2021",27.663
"Feb 24, 2021",29.023
"Feb 25, 2021",29.479
"Feb 26, 2021",31.369
"Feb 27, 2021",30.068
"Feb 28, 2021",32.06
"Mar 1, 2021",29.85
"Mar 2, 2021",31.245
"Mar 3, 2021",29.82
"Mar 4, 2021",29.827
"Mar 5, 2021",30.936
"Mar 6, 2021",29.357
"Mar 7, 2021",32.457
"Mar 8, 2021",
"Mar 9, 2021",29.236
"Mar 10, 2021",
"Mar 11, 2021",30.462
"Mar 12, 2021",
"Mar 13, 2021",26.65
"Mar 14, 2021",32.626
"Mar 15, 2021",29.529
"Mar 16, 2021",34.665
"Mar 17, 2021",30.138
"Mar 18, 2021",31.233
"Mar 19, 2021",27.317
"Mar 20, 2021",30.677
"Mar 21, 2021",32.627
"Mar 22, 2021",30.299
"Mar 23, 2021",33.765
"Mar 24, 2021",
"Mar 25, 2021",35.808
"Mar 26, 2021",31.351
"Mar 27, 2021",32.257
"Mar 28, 2021",30.816
"Mar 29, 2021",29.178
"Mar 30, 2021",32.967
"Mar 31, 2021",28.208
"Apr 1, 2021",36.269
"Apr 2, 2021",29.394
"Apr 3, 2021",34.126
"Apr 4, 2021",30.884
"Apr 5, 2021",30.909
"Apr 6, 2021",32.399
"Apr 7, 2021",27.673
"Apr 8, 2021",30.325
"Apr 9, 2021",
"Apr 10, 2021",33.465
"Apr 11, 2021",32.248
"Apr 12, 2021",34.98
"Apr 13, 2021",33.828
"Apr 14, 2021",31.853
"Apr 15, 2021",32.399
"Apr 16, 2021",
"Apr 17, 2021",32.939
"Apr 18, 2021",
"Apr 19, 2021",36.62
"Apr 20, 2021",33.233
"Apr 21, 2021",32.963
"Apr 22, 2021",
"Apr 23, 2021",30.703
"Apr 24, 2021",37.111
"Apr 25, 2021",
"Apr 26, 2021",36.387
"Apr 27, 2021",32.119
"Apr 28, 2021",33.764
"Apr 29, 2021",34.341
"Apr 30, 2021",31.823
"May 1, 2021",36.319
"May 2, 2021",
"May 3, 2021",33.514
"May 4, 2021",
"May 5, 2021",30.952
"May 6, 2021",30.032
"May 7, 2021",32.097
"May 8, 2021",31.365
"May 9, 2021",29.172
"May 10, 2021",32.416
"May 11, 2021",
"May 12, 2021",29.927
"May 13, 2021",29.33
"May 14, 2021",31.482
"May 15, 2021",31.493
"May 16, 2021",29.275
"May 17, 2021",34.148
"May 18, 2021",29.332
"May 19, 2021",
"May 20, 2021",28.827
"May 21, 2021",33.547
"May 22, 2021",32.414
"May 23, 2021",31.013
"May 24, 2021",
"May 25, 2021",
"May 26, 2021",
"May 27, 2021",
"May 28, 2021",29.838
"May 29, 2021",
"May 30, 2021",29.367
"May 31, 2021",
"Jun 1, 2021",
"Jun 2, 2021",29.369
"Jun 3, 2021",
"Jun 4, 2021",32.259
"Jun 5, 2021",
"Jun 6, 2021",31.761
"Jun 7, 2021",
"Jun 8, 2021",29.258
"Jun 9, 2021",
"Jun 10, 2021",
"Jun 11, 2021",28.724
"Jun 12, 2021",
"Jun 13, 2021",28.098
"Jun 14, 2021",
"Jun 15, 2021",
"Jun 16, 2021",
"Jun 17, 2021",
"Jun 18, 2021",
"Jun 19, 2021",
"Jun 20, 2021",
"Jun 21, 2021",
"Jun 22, 2021",26.519
"Jun 23, 2021",24.247
"Jun 24, 2021",27.794
"Jun 25, 2021",27.924
"Jun 26, 2021",26.279
"Jun 27, 2021",30.035
"Jun 28, 2021",
"Jun 29, 2021",
"Jun 30, 2021",
"Jul 1, 2021",
"Jul 2, 2021",
"Jul 3, 2021",27.984
"Jul 4, 2021",
"Jul 5, 2021",
"Jul 6, 2021",
"Jul 7, 2021",
"Jul 8, 2021",
"Jul 9, 2021",24.998
"Jul 10, 2021",
"Jul 11, 2021",23.307
"Jul 12, 2021",9.75
"Jul 13, 2021",30.808
"Jul 14, 2021",
"Jul 15, 2021",29.095
"Jul 16, 2021",30.719
"Jul 17, 2021",
"Jul 18, 2021",26.269
"Jul 19, 2021",
"Jul 20, 2021",
"Jul 21, 2021",
"Jul 22, 2021",29.15
"Jul 23, 2021",
"Jul 24, 2021",
"Jul 25, 2021",23.46
"Jul 26, 2021",
"Jul 27, 2021",
"Jul 28, 2021",
"Jul 29, 2021",
"Jul 30, 2021",
"Jul 31, 2021",
"Aug 1, 2021",
"Aug 2, 2021",
"Aug 3, 2021",
"Aug 4, 2021",
"Aug 5, 2021",28.262
"Aug 6, 2021",
"Aug 7, 2021",
"Aug 8, 2021",
"Aug 9, 2021",
"Aug 10, 2021",
"Aug 11, 2021",
"Aug 12, 2021",
"Aug 13, 2021",
"Aug 14, 2021",26.789
"Aug 15, 2021",
"Aug 16, 2021",
"Aug 17, 2021",
"Aug 18, 2021",
"Aug 19, 2021",
"Aug 20, 2021",
"Aug 21, 2021",26.93
"Aug 22, 2021",27.67
"Aug 23, 2021",
"Aug 24, 2021",
"Aug 25, 2021",
"Aug 26, 2021",
"Aug 27, 2021",
"Aug 28, 2021",27.104
"Aug 29, 2021",
"Aug 30, 2021",26.403
"Aug 31, 2021",
"Sep 1, 2021",22.108
"Sep 2, 2021",29.915
"Sep 3, 2021",
"Sep 4, 2021",26.08
"Sep 5, 2021",21.877
"Sep 6, 2021",26.547
"Sep 7, 2021",
"Sep 8, 2021",21.433
"Sep 9, 2021",25.363
"Sep 10, 2021",28.666
"Sep 11, 2021",
"Sep 12, 2021",27.062
"Sep 13, 2021",
"Sep 14, 2021",
"Sep 15, 2021",
"Sep 16, 2021",
"Sep 17, 2021",27.846
"Sep 18, 2021",
"Sep 19, 2021",
"Sep 20, 2021",
"Sep 21, 2021",
"Sep 22, 2021",
"Sep 23, 2021",24.557
"Sep 24, 2021",29.887
"Sep 25, 2021",
"Sep 26, 2021",28.889
"Sep 27, 2021",26.807
"Sep 28, 2021",
"Sep 29, 2021",
"Sep 30, 2021",23.106
"Oct 1, 2021",30.432
"Oct 2, 2021",
"Oct 3, 2021",29.357
"Oct 4, 2021",
"Oct 5, 2021",27.552
"Oct 6, 2021",28.228
"Oct 7, 2021",26.307
"Oct 8, 2021",29.793
"Oct 9, 2021",24.988
"Oct 10, 2021",29.269
"Oct 11, 2021",27.047
"Oct 12, 2021",27.725
"Oct 13, 2021",
"Oct 14, 2021",
"Oct 15, 2021",30.868
"Oct 16, 2021",28.014
"Oct 17, 2021",
"Oct 18, 2021",
"Oct 19, 2021",
"Oct 20, 2021",
"Oct 21, 2021",28.625
"Oct 22, 2021",29.943
"Oct 23, 2021",28.984
"Oct 24, 2021",29.494
"Oct 25, 2021",27.805
"Oct 26, 2021",29.783
"Oct 27, 2021",
"Oct 28, 2021",27.519
"Oct 29, 2021",27.991
"Oct 30, 2021",27.489
"Oct 31, 2021",28.692
"Nov 1, 2021",26.562
"Nov 2, 2021",29.077
"Nov 3, 2021",
"Nov 4, 2021",28.591
"Nov 5, 2021",28.047
"Nov 6, 2021",27.899
"Nov 7, 2021",27.954
"Nov 8, 2021",27.823
"Nov 9, 2021",29.238
"Nov 10, 2021",26.203
"Nov 11, 2021",24.904
"Nov 12, 2021",24.561
"Nov 13, 2021",
"Nov 14, 2021",20.879
"Nov 15, 2021",
"Nov 16, 2021",26.488
"Nov 17, 2021",25.752
"Nov 18, 2021",26.68
"Nov 19, 2021",
"Nov 20, 2021",27.584
"Nov 21, 2021",
"Nov 22, 2021",28.195
"Nov 23, 2021",28.405
"Nov 24, 2021",
"Nov 25, 2021",27.078
"Nov 26, 2021",25.421
"Nov 27, 2021",26.818
"Nov 28, 2021",26.36
"Nov 29, 2021",26.705
"Nov 30, 2021",26.211
"Dec 1, 2021",26.22
"Dec 2, 2021",27.923
"Dec 3, 2021",24.372
"Dec 4, 2021",
"Dec 5, 2021",
"Dec 6, 2021",
"Dec 7, 2021",
"Dec 8, 2021",24.056
"Dec 9, 2021",21.797
"Dec 10, 2021",22.89
"Dec 11, 2021",24.914
"Dec 12, 2021",
"Dec 13, 2021",23.211
"Dec 14, 2021",23.529
"Dec 15, 2021",22.542
"Dec 16, 2021",22.417
"Dec 17, 2021",23.124
"Dec 18, 2021",23.132
"Dec 19, 2021",19.479
"Dec 20, 2021",21.131
"Dec 21, 2021",
"Dec 22, 2021",21.123
"Dec 23, 2021",20.245
"Dec 24, 2021",21.857
"Dec 25, 2021",23.001
"Dec 26, 2021",
"Dec 27, 2021",21.495
"Dec 28, 2021",
"Dec 29, 2021",20.217
"Dec 30, 2021",
"Dec 31, 2021",22.076
"Jan 1, 2022",22.476
"Jan 2, 2022",19.636
"Jan 3, 2022",22.089
"Jan 4, 2022",19.744
"Jan 5, 2022",21.465
"Jan 6, 2022",
"Jan 7, 2022",22.988
"Jan 8, 2022",24.585
"Jan 9, 2022",24.523
"Jan 10, 2022",23.903
"Jan 11, 2022",
"Jan 12, 2022",
"Jan 13, 2022",
"Jan 14, 2022",
"Jan 15, 2022",19.503
"Jan 16, 2022",20.98
"Jan 17, 2022",21.264
"Jan 18, 2022",20.641
"Jan 19, 2022",21.122
"Jan 20, 2022",
"Jan 21, 2022",20.218
"Jan 22, 2022",
"Jan 23, 2022",
"Jan 24, 2022",
"Jan 25, 2022",22.958
"Jan 26, 2022",22.197
"Jan 27, 2022",20.069
"Jan 28, 2022",20.659
"Jan 29, 2022",
"Jan 30, 2022",22.157
"Jan 31, 2022",22.598
"Feb 1, 2022",24.038
"Feb 2, 2022",24.374
"Feb 3, 2022",23.17
"Feb 4, 2022",
"Feb 5, 2022",21.203
"Feb 6, 2022",21.942
"Feb 7, 2022",
"Feb 8, 2022",23.611
"Feb 9, 2022",
"Feb 10, 2022",23.874
"Feb 11, 2022",23.574
"Feb 12, 2022",22.815
"Feb 13, 2022",24.249
"Feb 14, 2022",23.285
"Feb 15, 2022",25.493
"Feb 16, 2022",24.371
"Feb 17, 2022",25.117
"Feb 18, 2022",25.143
"Feb 19, 2022",25.88
"Feb 20, 2022",
"Feb 21, 2022",24.114
"Feb 22, 2022",26.4
"Feb 23, 2022",
"Feb 24, 2022",26.664
"Feb 25, 2022",24.205
"Feb 26, 2022",28.969
"Feb 27, 2022",27.996
"Feb 28, 2022",26.724
"Mar 1, 2022",27.464
"Mar 2, 2022",26.167
"Mar 3, 2022",29.131
"Mar 4, 2022",28.603
"Mar 5, 2022",29.917
"Mar 6, 2022",28.92
"Mar 7, 2022",28.566
"Mar 8, 2022",30.964
"Mar 9, 2022",29.294
"Mar 10, 2022",31.986
"Mar 11, 2022",
"Mar 12, 2022",31.47
"Mar 13, 2022",30.833
"Mar 14, 2022",33.011
"Mar 15, 2022",33.258
"Mar 16, 2022",32.211
"Mar 17, 2022",34.31
"Mar 18, 2022",31.661
"Mar 19, 2022",34.462
"Mar 20, 2022",31.895
"Mar 21, 2022",32.288
"Mar 22, 2022",30.975
"Mar 23, 2022",29.967
"Mar 24, 2022",32.469
"Mar 25, 2022",
"Mar 26, 2022",30.567
"Mar 27, 2022",
"Mar 28, 2022",34.398
"Mar 29, 2022",31.202
"Mar 30, 2022",29.146
"Mar 31, 2022",29.214
"Apr 1, 2022",
"Apr 2, 2022",30.007
"Apr 3, 2022",
"Apr 4, 2022",29.196
"Apr 5, 2022",
"Apr 6, 2022",28.646
"Apr 7, 2022",29.902
"Apr 8, 2022",29.933
"Apr 9, 2022",31.61
"Apr 10, 2022",29.471
"Apr 11, 2022",32.426
"Apr 12, 2022",
"Apr 13, 2022",31.63
"Apr 14, 2022",26.996
"Apr 15, 2022",32.99
"Apr 16, 2022",30.259
"Apr 17, 2022",29.625
"Apr 18, 2022",31.205
"Apr 19, 2022",23.806
"Apr 20, 2022",30.303
"Apr 21, 2022",
"Apr 22, 2022",
"Apr 23, 2022",30.475
"Apr 24, 2022",33.159
"Apr 25, 2022",35.158
"Apr 26, 2022",28.907
"Apr 27, 2022",33.842
"Apr 28, 2022",
"Apr 29, 2022",32.086
"Apr 30, 2022",
"May 1, 2022",29.079
"May 2, 2022",29.755
"May 3, 2022",
"May 4, 2022",28.169
"May 5, 2022",
"May 6, 2022",31.394
"May 7, 2022",26.775
"May 8, 2022",32.448
"May 9, 2022",
"May 10, 2022",28.219
"May 11, 2022",25.357
"May 12, 2022",
"May 13, 2022",27.946
"May 14, 2022",
"May 15, 2022",25.486
"May 16, 2022",
"May 17, 2022",27.514
"May 18, 2022",28.418
"May 19, 2022",
"May 20, 2022",29.854
"May 21, 2022",
"May 22, 2022",
"May 23, 2022",23.328
"May 24, 2022",32.272
"May 25, 2022",28.166
"May 26, 2022",27.175
"May 27, 2022",30.638
"May 28, 2022",26.511
"May 29, 2022",
"May 30, 2022",
"May 31, 2022",30.306
"Jun 1, 2022",
"Jun 2, 2022",
"Jun 3, 2022",
"Jun 4, 2022",
"Jun 5, 2022",27.896
"Jun 6, 2022",
"Jun 7, 2022",30.181
"Jun 8, 2022",
"Jun 9, 2022",
"Jun 10, 2022",28.674
"Jun 11, 2022",
"Jun 12, 2022",28.105
"Jun 13, 2022",
"Jun 14, 2022",30.679
"Jun 15, 2022",
"Jun 16, 2022",
"Jun 17, 2022",
"Jun 18, 2022",
"Jun 19, 2022",26.638
"Jun 20, 2022",
"Jun 21, 2022",27.712
"Jun 22, 2022",
"Jun 23, 2022",29.533
"Jun 24, 2022",
"Jun 25, 2022",26.811
"Jun 26, 2022",
"Jun 27, 2022",28.993
"Jun 28, 2022",
"Jun 29, 2022",
"Jun 30, 2022",
"Jul 1, 2022",
"Jul 2, 2022",27.718
"Jul 3, 2022",
"Jul 4, 2022",29.429
"Jul 5, 2022",
"Jul 6, 2022",
"Jul 7, 2022",29.567
"Jul 8, 2022",
"Jul 9, 2022",29.961
"Jul 10, 2022",23.122
"Jul 11, 2022",27.5
"Jul 12, 2022",26.141
"Jul 13, 2022",24.733
"Jul 14, 2022",27.298
"Jul 15, 2022",27.926
"Jul 16, 2022",28.537
"Jul 17, 2022",
"Jul 18, 2022",30.629
"Jul 19, 2022",
"Jul 20, 2022",28.372
"Jul 21, 2022",
"Jul 22, 2022",28.416
"Jul 23, 2022",
"Jul 24, 2022",
"Jul 25, 2022",28.42
"Jul 26, 2022",
"Jul 27, 2022",30.674
"Jul 28, 2022",28.627
"Jul 29, 2022",30.111
"Jul 30, 2022",26.609
"Jul 31, 2022",
"Aug 1, 2022",
"Aug 2, 2022",
"Aug 3, 2022",
"Aug 4, 2022",
"Aug 5, 2022",28.828
"Aug 6, 2022",
"Aug 7, 2022",25.556
"Aug 8, 2022",15.31
"Aug 9, 2022",
"Aug 10, 2022",23.774
"Aug 11, 2022",
"Aug 12, 2022",
"Aug 13, 2022",
"Aug 14, 2022",
"Aug 15, 2022",
"Aug 16, 2022",27.449
"Aug 17, 2022",32.375
"Aug 18, 2022",
"Aug 19, 2022",
"Aug 20, 2022",
"Aug 21, 2022",23.764
"Aug 22, 2022",30.005
"Aug 23, 2022",
"Aug 24, 2022",28.159
"Aug 25, 2022",22.741
"Aug 26, 2022",31.817
"Aug 27, 2022",
"Aug 28, 2022",
"Aug 29, 2022",25.841
"Aug 30, 2022",30.693
"Aug 31, 2022",29.433
"Sep 1, 2022",27.37
"Sep 2, 2022",34.085
"Sep 3, 2022",
"Sep 4, 2022",
"Sep 5, 2022",
"Sep 6, 2022",31.361
"Sep 7, 2022",27.436
"Sep 8, 2022",29.092
"Sep 9, 2022",
"Sep 10, 2022",
"Sep 11, 2022",
"Sep 12, 2022",
"Sep 13, 2022",
"Sep 14, 2022",
"Sep 15, 2022",
"Sep 16, 2022",
"Sep 17, 2022",15.69
"Sep 18, 2022",
"Sep 19, 2022",
"Sep 20, 2022",27.103
"Sep 21, 2022",18.397
"Sep 22, 2022",28.126
"Sep 23, 2022",28.074
"Sep 24, 2022",27.287
"Sep 25, 2022",
"Sep 26, 2022",24.501
"Sep 27, 2022",29.412
"Sep 28, 2022",
"Sep 29, 2022",29.996
"Sep 30, 2022",17.3
"Oct 1, 2022",
"Oct 2, 2022",
"Oct 3, 2022",
"Oct 4, 2022",27.504
"Oct 5, 2022",
"Oct 6, 2022",27.446
"Oct 7, 2022",28.654
"Oct 8, 2022",30.933
"Oct 9, 2022",29.038
"Oct 10, 2022",27.904
"Oct 23, 2022",
"Oct 24, 2022",
"Oct 25, 2022",21.849
"Oct 26, 2022",
