system:time_start,LST
"Aug 21, 2018",
"Aug 22, 2018",
"Aug 23, 2018",
"Aug 24, 2018",
"Aug 25, 2018",
"Aug 26, 2018",27.984
"Aug 27, 2018",
"Aug 28, 2018",
"Aug 29, 2018",29.125
"Aug 30, 2018",
"Aug 31, 2018",
"Sep 1, 2018",31.526
"Sep 2, 2018",
"Sep 3, 2018",27.024
"Sep 4, 2018",
"Sep 5, 2018",26.909
"Sep 6, 2018",25.131
"Sep 7, 2018",26.289
"Sep 8, 2018",
"Sep 9, 2018",29.636
"Sep 10, 2018",
"Sep 11, 2018",
"Sep 12, 2018",
"Sep 13, 2018",
"Sep 14, 2018",28.374
"Sep 15, 2018",
"Sep 16, 2018",28.736
"Sep 17, 2018",26.489
"Sep 18, 2018",30.45
"Sep 19, 2018",30.373
"Sep 20, 2018",
"Sep 21, 2018",
"Sep 22, 2018",
"Sep 23, 2018",30.221
"Sep 24, 2018",
"Sep 25, 2018",29.446
"Sep 26, 2018",
"Sep 27, 2018",28.343
"Sep 28, 2018",29.42
"Sep 29, 2018",27.473
"Sep 30, 2018",32.199
"Oct 1, 2018",29.498
"Oct 2, 2018",32.302
"Oct 3, 2018",29.425
"Oct 4, 2018",31.554
"Oct 5, 2018",30.224
"Oct 6, 2018",30.054
"Oct 7, 2018",31.615
"Oct 8, 2018",28.986
"Oct 9, 2018",32.376
"Oct 10, 2018",
"Oct 11, 2018",
"Oct 12, 2018",
"Oct 13, 2018",
"Oct 14, 2018",25.823
"Oct 15, 2018",28.102
"Oct 16, 2018",28.306
"Oct 17, 2018",26.441
"Oct 18, 2018",30.256
"Oct 19, 2018",28.653
"Oct 20, 2018",30.777
"Oct 21, 2018",29.958
"Oct 22, 2018",29.489
"Oct 23, 2018",30.348
"Oct 24, 2018",
"Oct 25, 2018",29.652
"Oct 26, 2018",27.249
"Oct 27, 2018",29.108
"Oct 28, 2018",25.645
"Oct 29, 2018",
"Oct 30, 2018",
"Oct 31, 2018",24.999
"Nov 1, 2018",28.216
"Nov 2, 2018",26.412
"Nov 3, 2018",30.384
"Nov 4, 2018",27.343
"Nov 5, 2018",29.426
"Nov 6, 2018",30.156
"Nov 7, 2018",
"Nov 8, 2018",28.401
"Nov 9, 2018",
"Nov 10, 2018",28.281
"Nov 11, 2018",28.284
"Nov 12, 2018",27.376
"Nov 13, 2018",28.825
"Nov 14, 2018",26.687
"Nov 15, 2018",29.92
"Nov 16, 2018",28.594
"Nov 17, 2018",28.392
"Nov 18, 2018",
"Nov 19, 2018",28.559
"Nov 20, 2018",
"Nov 21, 2018",27.015
"Nov 22, 2018",28.583
"Nov 23, 2018",27.618
"Nov 24, 2018",27.872
"Nov 25, 2018",23.418
"Nov 26, 2018",29.319
"Nov 27, 2018",
"Nov 28, 2018",30.901
"Nov 29, 2018",30.43
"Nov 30, 2018",29.144
"Dec 1, 2018",29.22
"Dec 2, 2018",
"Dec 3, 2018",27.879
"Dec 4, 2018",23.224
"Dec 5, 2018",26.254
"Dec 6, 2018",25.332
"Dec 7, 2018",25.431
"Dec 8, 2018",25.207
"Dec 9, 2018",24.447
"Dec 10, 2018",27
"Dec 11, 2018",24.313
"Dec 12, 2018",27.416
"Dec 13, 2018",
"Dec 14, 2018",25.206
"Dec 15, 2018",25.926
"Dec 16, 2018",
"Dec 17, 2018",
"Dec 18, 2018",
"Dec 19, 2018",22.879
"Dec 20, 2018",
"Dec 21, 2018",22.545
"Dec 22, 2018",22.198
"Dec 23, 2018",21.663
"Dec 24, 2018",23.141
"Dec 25, 2018",22.043
"Dec 26, 2018",22.535
"Dec 27, 2018",19.954
"Dec 28, 2018",21.957
"Dec 29, 2018",20.778
"Dec 30, 2018",21.503
"Dec 31, 2018",22.381
"Jan 1, 2019",21.793
"Jan 2, 2019",23.699
"Jan 3, 2019",
"Jan 4, 2019",22.797
"Jan 5, 2019",20.983
"Jan 6, 2019",25.113
"Jan 7, 2019",25.805
"Jan 8, 2019",22.772
"Jan 9, 2019",23.398
"Jan 10, 2019",21.186
"Jan 11, 2019",23.407
"Jan 12, 2019",
"Jan 13, 2019",23.747
"Jan 14, 2019",
"Jan 15, 2019",22.482
"Jan 16, 2019",23.23
"Jan 17, 2019",23.087
"Jan 18, 2019",23.159
"Jan 19, 2019",21.759
"Jan 20, 2019",24.089
"Jan 21, 2019",
"Jan 22, 2019",25.215
"Jan 23, 2019",26.685
"Jan 24, 2019",25.385
"Jan 25, 2019",25.517
"Jan 26, 2019",24.808
"Jan 27, 2019",23.918
"Jan 28, 2019",
"Jan 29, 2019",22.753
"Jan 30, 2019",22.938
"Jan 31, 2019",23.777
"Feb 1, 2019",24.464
"Feb 2, 2019",26.267
"Feb 3, 2019",27.097
"Feb 4, 2019",25.872
"Feb 5, 2019",24.902
"Feb 6, 2019",23.519
"Feb 7, 2019",26.982
"Feb 8, 2019",
"Feb 9, 2019",23.964
"Feb 10, 2019",24.592
"Feb 11, 2019",25.315
"Feb 12, 2019",25.645
"Feb 13, 2019",24.367
"Feb 14, 2019",28.472
"Feb 15, 2019",26.694
"Feb 16, 2019",
"Feb 17, 2019",26.014
"Feb 18, 2019",26.73
"Feb 19, 2019",29.424
"Feb 20, 2019",27.922
"Feb 21, 2019",30.934
"Feb 22, 2019",26.176
"Feb 23, 2019",30.893
"Feb 24, 2019",28.947
"Feb 25, 2019",
"Feb 26, 2019",
"Feb 27, 2019",22.916
"Feb 28, 2019",
"Mar 1, 2019",22.948
"Mar 2, 2019",26.909
"Mar 3, 2019",25.243
"Mar 4, 2019",
"Mar 5, 2019",
"Mar 6, 2019",26.476
"Mar 7, 2019",25.67
"Mar 8, 2019",27.509
"Mar 9, 2019",30.772
"Mar 10, 2019",
"Mar 11, 2019",30.398
"Mar 12, 2019",30.536
"Mar 13, 2019",32.838
"Mar 14, 2019",32.349
"Mar 15, 2019",31.392
"Mar 16, 2019",29.782
"Mar 17, 2019",26.437
"Mar 18, 2019",23.73
"Mar 19, 2019",30.529
"Mar 20, 2019",34.561
"Mar 21, 2019",34.861
"Mar 22, 2019",33.479
"Mar 23, 2019",31.743
"Mar 24, 2019",31.013
"Mar 25, 2019",35.304
"Mar 26, 2019",28.289
"Mar 27, 2019",27.929
"Mar 28, 2019",31.356
"Mar 29, 2019",31.06
"Mar 30, 2019",32.688
"Mar 31, 2019",32.381
"Apr 1, 2019",30.721
"Apr 2, 2019",31.286
"Apr 3, 2019",36.338
"Apr 4, 2019",30.717
"Apr 5, 2019",30.004
"Apr 6, 2019",29.096
"Apr 7, 2019",25.907
"Apr 8, 2019",27.847
"Apr 9, 2019",30.029
"Apr 10, 2019",
"Apr 11, 2019",
"Apr 12, 2019",
"Apr 13, 2019",30.145
"Apr 14, 2019",30.345
"Apr 15, 2019",32.328
"Apr 16, 2019",30.884
"Apr 17, 2019",32.82
"Apr 18, 2019",28.342
"Apr 19, 2019",27.711
"Apr 20, 2019",31.893
"Apr 21, 2019",35.43
"Apr 22, 2019",27.361
"Apr 23, 2019",32.691
"Apr 24, 2019",32.356
