system:time_start,LST
"Sep 1, 2018",
"Sep 2, 2018",
"Sep 3, 2018",
"Sep 4, 2018",
"Sep 5, 2018",
"Sep 6, 2018",
"Sep 7, 2018",
"Sep 8, 2018",
"Sep 9, 2018",35.139
"Sep 10, 2018",
"Sep 11, 2018",
"Sep 12, 2018",
"Sep 13, 2018",
"Sep 14, 2018",
"Sep 15, 2018",
"Sep 16, 2018",
"Sep 17, 2018",
"Sep 18, 2018",35.897
"Sep 19, 2018",
"Sep 20, 2018",
"Sep 21, 2018",
"Sep 22, 2018",
"Sep 23, 2018",34.24
"Sep 24, 2018",
"Sep 25, 2018",35.466
"Sep 26, 2018",
"Sep 27, 2018",
"Sep 28, 2018",
"Sep 29, 2018",
"Sep 30, 2018",36.676
"Oct 1, 2018",34.488
"Oct 2, 2018",37.914
"Oct 3, 2018",33.31
"Oct 4, 2018",37.735
"Oct 5, 2018",33.393
"Oct 6, 2018",32.518
"Oct 7, 2018",33.78
"Oct 8, 2018",33.882
"Oct 9, 2018",36.387
"Oct 10, 2018",
"Oct 11, 2018",
"Oct 12, 2018",
"Oct 13, 2018",
"Oct 14, 2018",
"Oct 15, 2018",32.467
"Oct 16, 2018",36.094
"Oct 17, 2018",30.79
"Oct 18, 2018",35.665
"Oct 19, 2018",
"Oct 20, 2018",35.439
"Oct 21, 2018",34.212
"Oct 22, 2018",34.854
"Oct 23, 2018",35.019
"Oct 24, 2018",
"Oct 25, 2018",36.302
"Oct 26, 2018",
"Oct 27, 2018",34.802
"Oct 28, 2018",
"Oct 29, 2018",
"Oct 30, 2018",
"Oct 31, 2018",29.516
"Nov 1, 2018",31.538
"Nov 2, 2018",26.852
"Nov 3, 2018",33.802
"Nov 4, 2018",
"Nov 5, 2018",33.21
"Nov 6, 2018",
"Nov 7, 2018",
"Nov 8, 2018",31.66
"Nov 9, 2018",
"Nov 10, 2018",31.88
"Nov 11, 2018",
"Nov 12, 2018",31.96
"Nov 13, 2018",30.777
"Nov 14, 2018",
"Nov 15, 2018",31.928
"Nov 16, 2018",31.709
"Nov 17, 2018",31.374
"Nov 18, 2018",
"Nov 19, 2018",31.188
"Nov 20, 2018",
"Nov 21, 2018",30.658
"Nov 22, 2018",29.297
"Nov 23, 2018",27.1
"Nov 24, 2018",29.105
"Nov 25, 2018",26.833
"Nov 26, 2018",29.383
"Nov 27, 2018",
"Nov 28, 2018",32.373
"Nov 29, 2018",30.043
"Nov 30, 2018",26.563
"Dec 1, 2018",29.275
"Dec 2, 2018",
"Dec 3, 2018",28.881
"Dec 4, 2018",25.602
"Dec 5, 2018",28.07
"Dec 6, 2018",26.633
"Dec 7, 2018",27.131
"Dec 8, 2018",25.817
"Dec 9, 2018",26.522
"Dec 10, 2018",27.698
"Dec 11, 2018",
"Dec 12, 2018",28.039
"Dec 13, 2018",
"Dec 14, 2018",28.233
"Dec 15, 2018",
"Dec 16, 2018",
"Dec 17, 2018",
"Dec 18, 2018",
"Dec 19, 2018",24.566
"Dec 20, 2018",
"Dec 21, 2018",25.193
"Dec 22, 2018",23.627
"Dec 23, 2018",24.636
"Dec 24, 2018",24.839
"Dec 25, 2018",25.499
"Dec 26, 2018",24.273
"Dec 27, 2018",
"Dec 28, 2018",23.819
"Dec 29, 2018",
"Dec 30, 2018",23.795
"Dec 31, 2018",23.663
"Jan 1, 2019",24.121
"Jan 2, 2019",25.238
"Jan 3, 2019",
"Jan 4, 2019",25.367
"Jan 5, 2019",
"Jan 6, 2019",26.842
"Jan 7, 2019",26.221
"Jan 8, 2019",25.254
"Jan 9, 2019",24.253
"Jan 10, 2019",24.459
"Jan 11, 2019",25.326
"Jan 12, 2019",
"Jan 13, 2019",25.796
"Jan 14, 2019",
"Jan 15, 2019",24.935
"Jan 16, 2019",24.959
"Jan 17, 2019",25.182
"Jan 18, 2019",25.226
"Jan 19, 2019",23.911
"Jan 20, 2019",25.932
"Jan 21, 2019",
"Jan 22, 2019",26.866
"Jan 23, 2019",27.081
"Jan 24, 2019",28.805
"Jan 25, 2019",28.098
"Jan 26, 2019",27.535
"Jan 27, 2019",27.678
"Jan 28, 2019",
"Jan 29, 2019",25.614
"Jan 30, 2019",
"Jan 31, 2019",26.698
"Feb 1, 2019",19.482
"Feb 2, 2019",29.194
"Feb 3, 2019",29.264
"Feb 4, 2019",28.182
"Feb 5, 2019",27.659
"Feb 6, 2019",26.193
"Feb 7, 2019",30.07
"Feb 8, 2019",
"Feb 9, 2019",
"Feb 10, 2019",27.327
"Feb 11, 2019",29.637
"Feb 12, 2019",29.471
"Feb 13, 2019",
"Feb 14, 2019",31.049
"Feb 15, 2019",
"Feb 16, 2019",
"Feb 17, 2019",28.463
"Feb 18, 2019",30.519
"Feb 19, 2019",31.564
"Feb 20, 2019",30.635
"Feb 21, 2019",32.639
"Feb 22, 2019",28.16
"Feb 23, 2019",34.178
"Feb 24, 2019",31.237
"Feb 25, 2019",
"Feb 26, 2019",
"Feb 27, 2019",26.639
"Feb 28, 2019",
"Mar 1, 2019",26.745
"Mar 2, 2019",30.699
"Mar 3, 2019",
"Mar 4, 2019",
"Mar 5, 2019",
"Mar 6, 2019",28.145
"Mar 7, 2019",29.218
"Mar 8, 2019",30.525
"Mar 9, 2019",34.241
"Mar 10, 2019",
"Mar 11, 2019",28.522
"Mar 12, 2019",31.682
"Mar 13, 2019",34.201
"Mar 14, 2019",33.366
"Mar 15, 2019",
"Mar 16, 2019",
"Mar 17, 2019",28.538
"Mar 18, 2019",
"Mar 19, 2019",
"Mar 20, 2019",35.516
"Mar 21, 2019",35.105
"Mar 22, 2019",35.176
"Mar 23, 2019",34.748
"Mar 24, 2019",36.732
"Mar 25, 2019",37.979
"Mar 26, 2019",29.366
"Mar 27, 2019",34.552
"Mar 28, 2019",
"Mar 29, 2019",30.493
"Mar 30, 2019",
"Mar 31, 2019",33.704
"Apr 1, 2019",32.795
"Apr 2, 2019",
"Apr 3, 2019",35.695
"Apr 4, 2019",
"Apr 5, 2019",23.918
"Apr 6, 2019",31.147
"Apr 7, 2019",
"Apr 8, 2019",
"Apr 9, 2019",34.583
"Apr 10, 2019",30.79
"Apr 11, 2019",
"Apr 12, 2019",
"Apr 13, 2019",31.368
"Apr 14, 2019",34.305
"Apr 15, 2019",34.241
"Apr 16, 2019",33.832
"Apr 17, 2019",36.212
"Apr 18, 2019",34.315
"Apr 19, 2019",37.9
"Apr 20, 2019",
"Apr 21, 2019",41.581
"Apr 22, 2019",26.03
"Apr 23, 2019",40.573
"Apr 24, 2019",37.572
"Apr 25, 2019",34.628
"Apr 26, 2019",36.805
"Apr 27, 2019",27.031
"Apr 28, 2019",39.541
"Apr 29, 2019",31.955
"Apr 30, 2019",38.363
"May 1, 2019",
"May 2, 2019",
"May 3, 2019",
"May 4, 2019",
"May 5, 2019",35.073
"May 6, 2019",
"May 7, 2019",41.341
"May 8, 2019",25.885
"May 9, 2019",36.191
"May 10, 2019",36.225
"May 11, 2019",34.441
"May 12, 2019",36.839
"May 13, 2019",
"May 14, 2019",35.192
"May 15, 2019",
"May 16, 2019",40.397
"May 17, 2019",34.125
"May 18, 2019",31.824
"May 19, 2019",32.339
"May 20, 2019",
"May 21, 2019",37.995
"May 22, 2019",
"May 23, 2019",
"May 24, 2019",
"May 25, 2019",
"May 26, 2019",31.174
"May 27, 2019",31.606
"May 28, 2019",39.882
"May 29, 2019",31.379
"May 30, 2019",38.978
"May 31, 2019",
"Jun 1, 2019",
"Jun 2, 2019",
"Jun 3, 2019",
"Jun 4, 2019",
"Jun 5, 2019",
"Jun 6, 2019",
"Jun 7, 2019",
"Jun 8, 2019",35.304
"Jun 9, 2019",
"Jun 10, 2019",32.181
"Jun 11, 2019",34.376
"Jun 12, 2019",30.371
"Jun 13, 2019",
"Jun 14, 2019",
"Jun 15, 2019",
"Jun 16, 2019",
"Jun 17, 2019",
"Jun 18, 2019",
"Jun 19, 2019",32.403
"Jun 20, 2019",
"Jun 21, 2019",
"Jun 22, 2019",33.356
"Jun 23, 2019",
"Jun 24, 2019",
"Jun 25, 2019",
"Jun 26, 2019",
"Jun 27, 2019",
"Jun 28, 2019",
"Jun 29, 2019",
"Jun 30, 2019",
"Jul 1, 2019",
"Jul 2, 2019",
"Jul 3, 2019",
"Jul 4, 2019",
"Jul 5, 2019",
"Jul 6, 2019",
"Jul 7, 2019",
"Jul 8, 2019",
"Jul 9, 2019",
"Jul 10, 2019",
"Jul 11, 2019",
"Jul 12, 2019",
"Jul 13, 2019",
"Jul 14, 2019",
"Jul 15, 2019",
"Jul 16, 2019",29.95
"Jul 17, 2019",36.388
"Jul 18, 2019",
"Jul 19, 2019",35.835
"Jul 20, 2019",
